file,sentence
KDS 14 31 60.txt,"편심 가새골조의 기둥부재는 4.1.1.2.2의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"편심 가새골조 내의 링크는 보호영역이므로 4.1.2.4의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"링크에 보강재를 접합할 경우 C.1.6.2의 요구사항에 따라 용접을 사용할 수 있다.
"
KDS 14 31 60.txt,"링크플랜지와 링크웨브를 기둥으로 접합하는 완전용입용접은 임계용접부이므로 4.1.2.3.2의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"좌굴방지 가새골조의 가새부재는 강재 코아와 강재 코아의 좌굴을 구속하는 좌굴방지 시스템으로 구성된다.
"
KDS 14 31 60.txt,"강재 코아는 가새에 작용하는 전체축력을 지지할 수 있도록 설계한다.
"
KDS 14 31 60.txt,"가새부재의 설계축강도는 인장력 및 압축력에 대하여 항복 한계상태에 따라 다음과 같이 산정한다.
"
KDS 14 31 60.txt,"강재 코아에 사용하는 50 mm 이상의 강판은 3.3의 최소 노치인성 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재 코아에는 이음부를 둘 수 없다.
"
KDS 14 31 60.txt,"좌굴방지 시스템은 강재 코아의 케이싱으로 구성된다.
"
KDS 14 31 60.txt,"안정성을 평가할 때에는, 보, 기둥 및 거셋플레이트 등 접합부를 연결하는 구조요소 모두가 좌굴방지 시스템에 포함된다.
"
KDS 14 31 60.txt,"좌굴방지 시스템은 설계층간변위의 2.0배에 상당하는 변위에 대해서 강재 코아의 국부 및 전체좌굴을 방지할 수 있어야 한다.
"
KDS 14 31 60.txt,"좌굴방지 시스템은 설계층간변위의 2.0배에 상당하는 변위 내에서는 좌굴하지 않아야 한다.
"
KDS 14 31 60.txt,"가새부재의 성능입증 및 조정가새 강도는 강구조 내진성능 접합부 인증지침에 따른다.
"
KDS 14 31 60.txt,"가새접합부의 인장 및 압축소요강도는(기둥-보 접합부가 좌굴방지 골조의 일부일 경우에도 포함) 조정가새 압축강도의 1.1배로 산정한다.
"
KDS 14 31 60.txt,"가새접합부를 설계할 때, 거셋플레이트의 전체 및 국부좌굴을 고려하여 설계해야 한다.
"
KDS 14 31 60.txt,"가새는 실험에 사용한 것과 일관성을 유지해야 한다.
"
KDS 14 31 60.txt,"이 규정은 다음과 같은 방법으로도 만족시킬 수 있다.
"
KDS 14 31 60.txt,"실험결과로부터 산정된 횡지지력과 일관된 횡력으로 거셋플레이트을 설계하되, 횡력에 저항할 수 있도록 거셋플레이트을 보강재로 보강하거나, 거셋플레이트 또는 가새 자체를 지지하는 횡지지재를 설치한다.
"
KDS 14 31 60.txt,"횡지지재 없이도 실험적으로 인증된 경우는 이러한 횡지지보강은 필요가 없다.
"
KDS 14 31 60.txt,"강재 코아에 가새를 부착시키는 경우는 이 사항이 인증실험에 반영해야 한다.
"
KDS 14 31 60.txt,"V 및 역V형 가새골조는 다음과 같은 조건을 만족해야 한다.
"
KDS 14 31 60.txt,"가새부재와 교차하는 보와 보의 접합부 및 지지부재의 소요강도는 가새부재가 고정하중 및 활하중을 부담하지 않는다는 가정 하에 KDS 41 00 00의 하중조합에 따라 산정한다.
"
KDS 14 31 60.txt,"지진하중을 포함한 하중조합의 경우, 보에 작용하는 수평 및 수직 지진하중효과 는 인장 및 압축 조정가새 강도로 산정한다.
"
KDS 14 31 60.txt,"보는 기둥들 사이에서 연속이어야 하며 보의 상하플랜지는 횡지지해야 한다. 횡지지재는 KDS 14 31 10(식(4.5-7)과 식(4.5-8))을 만족해야 한다.
"
KDS 14 31 60.txt,"가새접합부의 안정성 확보를 위해, 충분한 보의 면외강도와 강성을 확보하지 못한 경우, V 또는 역V형 가새골조 내에 최소 1쌍의 횡지지재를 설치해야 한다.
"
KDS 14 31 60.txt,"가새부재의 설계 및 실험을 위한 가새부재 최대변형은 상기 (1)에서 정의한 하중에 의한 보의 수직 처짐효과를 포함하여 증가된 값으로 산정한다.
"
KDS 14 31 60.txt,"K형 가새골조는 좌굴방지 가새골조의 범주에 포함할 수 없다.
"
KDS 14 31 60.txt,"좌굴방지 가새골조의 보 및 기둥은 다음 조건을 만족해야 한다.
"
KDS 14 31 60.txt,"보 및 기둥의 판폭두께비는 4.1.1.2.2의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"좌굴방지 가새골조의 보 및 기둥의 소요강도는 KDS 41 00 00의 하중조합에 의해 산정한다.
"
KDS 14 31 60.txt,"지진하중을 포함한 하중조합의 경우, 보에 작용하는 수평 및 수직지진하중 는 인장 및 압축 조정가새 강도로 산정한다.
"
KDS 14 31 60.txt,"보 및 기둥의 소요강도는 시스템으로부터 전달된 최대하중을 초과할 필요는 없다.
"
KDS 14 31 60.txt,"좌굴방지 가새골조의 기둥이음은 4.1.1.4의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"또한 좌굴방지 가새골조의 기둥이음은 항복 한계상태를 기준으로 산정한 이음부 상⋅하의 부재 중 작은 설계휨강도의 50% 이상으로 설계한다.
"
KDS 14 31 60.txt,"좌굴방지 가새골조 기둥이음의 소요전단강도는 으로 산정한다.
"
KDS 14 31 60.txt,"좌굴방지 가새골조의 보호영역은 가새부재의 강재 코아와 보와 기둥의 접합요소를 포함해야 하고 4.1.2.4의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"특수강판 전단벽은 웨브와 인접한 수평경계요소와 수직경계요소는 웨브가 완전히 항복하여 변형경화상태에 도달하여도 수평경계요소의 양단부에 소성힌지가 생기는 것 외에는 탄성상태를 유지하도록 설계해야 한다.
"
KDS 14 31 60.txt,"패널의 설계전단강도는 전단항복 한계상태에 의거하여 다음과 같이 산정한다.
"
KDS 14 31 60.txt,"웨브의 개구부는, 실험과 해석에 의해 검증되지 않은 경우에는 패널의 전체높이와 전체폭에 걸쳐서 수평경계요소와 수직경계요소에 의해 모든 면에서 둘러싸여 있어야 한다.
"
KDS 14 31 60.txt,"수평 및 수직경계요소와 웨브접합부 소요강도는 웨브 항복각(식 (C.1.8.1.1-2) 참조)을 기준으로 산정된 웨브의 예상 인장항복강도와 같도록 한다.
"
KDS 14 31 60.txt,"4.1.1.3의 규정과 더불어 수직경계요소의 소요강도는 웨브 항복각 에 대해 산정된 웨브의 예상 인장항복강도를 기준으로 산정한다.
"
KDS 14 31 60.txt,"수평경계요소의 소요강도는 웨브항복각 에 대해 계산된 웨브의 예상 인장항복강도를 기준으로 한다.
"
KDS 14 31 60.txt,"웨브는 중력하중을 지지하지 않는다는 가정 하에서 KDS 41 00 00의 하중조합에 의해 결정된 소요강도 가운데 큰 값으로 한다.
"
KDS 14 31 60.txt,"수평경계요소와 수직경계요소의 교차부에서의 보-기둥 모멘트비는 C.1.1.5의 규정을 만족해야 한다.
"
KDS 14 31 60.txt,"단, 이 경우 웨브의 존재는 무시한다.
"
KDS 14 31 60.txt,"수평경계요소와 수직경계요소의 접합부는 C.1.3.1의 규정을 만족해야 한다.
"
KDS 14 31 60.txt,"수평경계요소와 수직경계요소의 접합부의 소요전단강도는 C.1.3.1의 규정에 따라 산정한다.
"
KDS 14 31 60.txt,"단, 소요전단강도는 수평경계요소 양단부의 모멘트가 도달 시에 유발되는 전단력과, 항복각 로 웨브항복 시의 예상 인장항복강도에 의해 산정된 전단력의 합 이상이어야 한다.
"
KDS 14 31 60.txt,"수평 및 수직경계요소는 4.1.1.2.2의 규정을 만족해야 한다.
"
KDS 14 31 60.txt,"수평경계요소와 수직경계요소와의 모든 교차부는 반드시 횡지지해야 하고, 수평경계요소의 전구간은 이하의 간격으로 횡지지해야 한다.
"
KDS 14 31 60.txt,"수평경계요소의 상하플랜지는 모두 직접 또는 간접적으로 횡지지해야 한다.
"
KDS 14 31 60.txt,"횡지지재의 소요강도는 수평경계요소 플랜지의 공칭강도 의 2% 이상이어야 한다.
"
KDS 14 31 60.txt,"모든 횡지지재의 소요강성은 KDS 14 31 10(식 (4.5-8))에 따라 산정한다.
"
KDS 14 31 60.txt,"수직경계요소의 이음은 4.1.1.4의 규정을 만족해야 한다.
"
KDS 14 31 60.txt,"최상부 및 최하부 수평경계요소에 인접한 수직경계요소의 패널존은 C.1.1.2의 규정을 만족해야 한다.
"
KDS 14 31 60.txt,"합성 부분강접 모멘트골조의 강도, 횡변위 및 동적특성을 결정하는 데에는 접합부의 연성도와 합성보작용을 고려해야 하며, 주각접합부와 같은 곳에서의 항복은 제한적으로 허용될 수 있다.
"
KDS 14 31 60.txt,"강재기둥은 3과 4.1.1 그리고 이 기준에 명시된 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성보는 노출형이며 완전합성이어야 하고 제6장의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"해석을 위한 보의 강성은 합성단면의 유효단면2차모멘트를 사용하여 결정해야 한다.
"
KDS 14 31 60.txt,"보-기둥 부분강접 모멘트접합부의 소요강도는 접합부의 연성도와 2차모멘트의 영향을 고려하여 결정해야 한다.
"
KDS 14 31 60.txt,"이외에도 합성접합부는 최소한 의 50%에 해당되는 공칭강도를 가져야 한다.
"
KDS 14 31 60.txt,"접합부는 4.2.2의 요구사항을 만족해야 하며 강구조 내진성능 접합부 인증 지침에서 명시된 반복 하중실험에 의해 전체 층간변위각 0.04 을 발휘할 수 있음을 입증해야 한다.
"
KDS 14 31 60.txt,"합성기둥은 4.2.1.4와 4.2.1.5의 특수 내진시스템에 대한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"철근콘크리트 기둥은 KDS 14 20 80(4.7 제외)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"특수 모멘트골조의 구성요소인 합성보는 다음과 같은 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"콘크리트의 압축측 연단으로부터 소성중립축까지의 거리는 다음과 같은 값을 초과할 수 없다.
"
KDS 14 31 60.txt,"철근으로 보강된 매입형 합성보의 피복두께가 50mm 이상이며 지진에 의한 변형시 소성힌지가 발생하는 위치에서 후프에 의한 구속이 이루어지는 경우를 제외하고는 보플랜지는 C.1.1.3의 요구사항들을 만족해야 한다.
"
KDS 14 31 60.txt,"후프는 KDS 14 20 80(4.4.2)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재트러스 또는 합성트러스는 실험과 해석을 통해 적절한 연성과 에너지 흡수능력을 발휘할 수 있음을 입증한 경우를 제외하고는 합성특수 모멘트골조의 휨부재로 사용할 수 없다.
"
KDS 14 31 60.txt,"보-기둥 모멘트 접합부의 소요강도는 보의 예상되는 휨강도 과 관련된 휨과 전단으로부터 결정한다.
"
KDS 14 31 60.txt,"접합부의 공칭강도는 4.2.2의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"이외에도 접합부는 0.04의 총 층간변위각을 발휘할 수 있어야 한다.
"
KDS 14 31 60.txt,"접합부의 위치에서 보플랜지가 연속되지 않는 경우 접합부는 강구조 내진성능 접합부 인증지침에서 명시된 반복 하중실험을 통해 최소한 0.04의 총 층간변위각을 발휘할 수 있음을 입증해야 한다.
"
KDS 14 31 60.txt,"강재보가 철근콘크리트 기둥을 통해 관통함으로써 보플랜지의 용접접합이 필요하지 않으며 접합부가 다른 조기파단의 위험이 없는 경우 비탄성 회전능력은 실험 또는 다른 구체적인 자료로 증명해야 한다.
"
KDS 14 31 60.txt,"철근콘크리트 기둥의 설계는 KDS 14 20 80(4.3.2)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성기둥의 기둥-보 모멘트비는 다음과 같은 수정사항 외에는 C.1.1.5의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성기둥의 설계휨강도는 소요축방향강도를 고려하여 제5장의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"C.1.1.5의 최소 휨강도 요구사항을 적용하지 않는 합성기둥은 횡방향 철근이 4.2.1.4.3(3)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성기둥은 4.2.1.4와 4.2.1.5의 중간 내진시스템에 대한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"철근콘크리트 기둥은  KDS 14 20 80(4.9)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재보와 합성보는 KDS 14 31 10(4.3)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"보-기둥 접합부의 소요강도는 다음과 같은 요구사항들 중의 하나를 만족해야 한다.
"
KDS 14 31 60.txt,"보-기둥 접합부의 소요강도는 보의 소성힌지와 관련된 힘에 의해 결정된다.
"
KDS 14 31 60.txt,"접합부는 4.2.2의 요구사항들을 만족해야 하며 반복 하중실험을 통해 최소 0.03 의 총 층간변위각을 발휘할 수 있음을 입증해야 한다.
"
KDS 14 31 60.txt,"합성기둥은 4.2.1.4와 4.2.1.5의 보통모멘트시스템에 대한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"철근콘크리트 기둥은 KDS 14 20 00(KDS 14 20 80 제외)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재보와 합성보는 KDS 14 31 10(4.3)의 요구사항들을 만족해야 한다.
"
KDS 14 31 60.txt,"접합부는 KDS 41 00 00의 하중조합에 대해 설계해야 한다.
"
KDS 14 31 60.txt,"또한 접합부의 설계강도는 4.1.2와 C.1.3.1의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재기둥은 3과 4.1.1의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성기둥은 특수 내진시스템에 관한 12.3.1.4 또는 12.3.1.5의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"철근콘크리트 기둥은 KDS 14 20 80(4.6.5)의 구조용 트러스 부재에 관한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재보는 특수중심 가새골조에 관한 C.1.4의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성보는 KDS 14 31 10(4.5)의 요구사항 및 C.1.4의 특수중심 가새골조에 대한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재가새는 C.1.4에 명시된 특수중심 가새골조에 관한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성가새는 C.2.5.1에 명시된 합성기둥에 관한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"가새접합부는 C.1.4와 4.2.2에 명시된 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"매입형 합성기둥은 보통 내진시스템에 관한 4.2.1.4의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"충전형 합성기둥은 보통 내진시스템에 관한 12.3.1.5의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"철근콘크리트 기둥의 경우는 KDS 14 20 00(KDS 14 20 80 제외)의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"강재가새는 KDS 14 31 05와 14 31 10의 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성가새는 4.2.1.4.1, 4.2.1.5 그리고 C.2.6.1의 합성기둥에 대한 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"접합부는 KDS 41 00 00에 따라 하중조합에 대하여 설계하며 접합부의 설계강도는 4.2.2에서 명시된 요구사항을 만족해야 한다.
"
KDS 14 31 60.txt,"합성 편심 가새골조에서 대각가새, 기둥, 그리고 링크외부의 보 부분은 링크의 완전항복과 변형도경화로 인해 초래될 수 있는 최대하중에 대해 기본적으로 탄성상태에 있도록 설계해야 한다.
"
